;von;bis;;
Datum:;15.09.2021;15.09.2021;;
Enthalt Z;456;456;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1132.10;98.14 %;
Auslagen;;;20.00;1.73 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;1.40;0.12 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;20.00;1.74 %;
19.0%;;;380.60;33.04 %;
7.0%;;;751.50;65.23 %;
Total;;;1152.10;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;20.00;1.92 %;
19.0%;;;319.88;30.69 %;
7.0%;;;702.46;67.39 %;
Total;;;1042.34;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;60.72;55.32 %;
7.0%;;;49.04;44.68 %;
Total;;;109.76;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;115;647.50;56.20 %;0.00
Maestro;;33;308.30;26.76 %;0.00
MasterCard;;3;21.60;1.87 %;0.00
Visa;;9;86.30;7.49 %;1.40
Visa Electron;;11;88.40;7.67 %;0.00
Total;;171;1152.10;100.00 %;1.40
;;;;
Umsatzdetails;;;;;
Anja;;;145.40;12.84 %;0.00
Anna;;;264.80;23.39 %;0.00
Emanuel;;;141.70;12.52 %;0.40
Lora;;;580.20;51.25 %;1.00
Total;;;1132.10;100.00 %;1.40
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
Staff 25%;;1;4.50;100.00 %;
Total;;1;4.50;100.00 %;
;;;;
Tische;;;;;
Theke;;171;1152.10;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Espresso Macchiato;0;5;12.00;1.04 %;;1;2.40;;4;9.60
ATSABE 250g;0;1;11.50;1.00 %;;0;0.00;;1;11.50
EL CARMEN Decaf 250g;0;1;11.50;1.00 %;;0;0.00;;1;11.50
Decaf Cappuccino;0;3;10.20;0.89 %;;0;0.00;;3;10.20
Cookie;0;5;10.00;0.87 %;;1;2.00;;4;8.00
Lucia Dias 250g;0;1;9.50;0.82 %;;0;0.00;;1;9.50
Kakao groß;0;2;8.00;0.69 %;;2;8.00;;0;0.00
Cold Brew;0;2;7.60;0.66 %;;0;0.00;;2;7.60
Kinder Kakao;0;2;6.40;0.56 %;;0;0.00;;2;6.40
Brownie;0;2;6.40;0.56 %;;0;0.00;;2;6.40
Apfelschorle;0;2;6.00;0.52 %;;1;3.00;;1;3.00
Mineralwasser Still;0;2;5.60;0.49 %;;1;2.80;;1;2.80
Espresso Doppio;0;2;5.20;0.45 %;;0;0.00;;2;5.20
Hand Brew;0;1;4.60;0.40 %;;0;0.00;;1;4.60
ReCup ausgeben;0;4;4.00;0.35 %;;0;0.00;;4;4.00
Hafer Kakao groß;0;1;4.00;0.35 %;;0;0.00;;1;4.00
MIKOLAJ Limonade;0;1;3.80;0.33 %;;0;0.00;;1;3.80
Decaf Caffè Latte;0;1;3.60;0.31 %;;0;0.00;;1;3.60
Hafer Kinder Kakao;0;1;3.20;0.28 %;;0;0.00;;1;3.20
Decaf Americano;0;1;2.80;0.24 %;;0;0.00;;1;2.80
Mineralwasser Sprudel;0;1;2.80;0.24 %;;0;0.00;;1;2.80
Deckel ReCup;0;1;1.00;0.09 %;;0;0.00;;1;1.00
ReCup ausgeben* 1;0;1;1.00;0.09 %;;0;0.00;;1;1.00
Milchschaum Kids;0;1;0.00;0.00 %;;0;0.00;;1;0.00
ReCup annehmen* 1;0;1;-1.00;-0.09 %;;0;0.00;;1;-1.00
ReCup annehmen **;0;4;-4.00;-0.35 %;;2;-2.00;;2;-2.00
ReCup annehmen*;0;20;-20.00;-1.74 %;;0;0.00;;20;-20.00
ReCup annehmen ´;0;21;-21.00;-1.82 %;;0;0.00;;21;-21.00
;;;;
